POINT_OF_SALE_ID;PRODUCT_EXTENSION_ID;PRODUCT_ID;IS_BEING_SOLD;MIN_AGE_REQUIREMENT
1;201;11913;1;
1;202;11914;1;
1;203;11915;1;
1;204;11916;1;
1;205;11917;1;
1;206;11918;1;
1;207;11919;1;
1;208;11920;1;
1;209;11921;1;
1;210;11922;1;
1;211;11923;1;
1;212;11924;1;
1;213;11925;1;
1;214;11926;1;
1;215;11927;1;
1;216;11928;1;
1;217;11929;1;
1;218;11930;1;
1;219;11931;1;
1;220;11932;1;
1;221;11933;1;
1;222;11934;1;
1;223;11935;1;
1;224;11936;1;
1;225;11937;1;
1;226;11938;1;
1;227;11939;1;
1;228;11940;1;
1;229;11941;1;
1;230;11942;1;
1;231;11943;1;
1;232;11944;1;
1;233;11945;1;
1;234;11946;1;
1;235;11947;1;
1;236;11948;1;
1;237;11949;1;
1;238;11950;1;
1;239;11951;1;
1;240;11952;1;
1;241;11953;1;
1;242;11954;1;
1;243;11955;1;
1;244;11956;1;
1;245;11957;1;
1;246;11958;1;
1;247;11959;1;
1;248;11960;1;
1;249;11961;1;
1;250;11962;1;
1;251;11963;1;
1;252;11964;1;
1;253;11965;1;
1;254;11966;1;
1;255;11967;1;
1;256;11968;1;
1;257;11969;1;
1;258;11970;1;
1;259;11971;1;
1;260;11972;1;
1;261;11973;1;
1;262;11974;1;
1;263;11975;1;
1;264;11976;1;
1;265;11977;1;
1;266;11978;1;
1;267;11979;1;
1;268;11980;1;
1;269;11981;1;
1;270;11982;1;
1;271;11983;1;
1;272;11984;1;
1;273;11985;1;
1;274;11986;1;
1;275;11987;1;
1;276;11988;1;
1;277;11989;1;
1;278;11990;1;
1;279;11991;1;
1;280;11992;1;
1;281;11993;1;
1;282;11994;1;
1;283;11995;1;
1;284;11996;1;
1;285;11997;1;
1;286;11998;1;
1;287;11999;1;
1;288;12000;1;
1;289;12001;1;
1;290;12002;1;
1;291;12003;1;
1;292;12004;1;
1;293;12005;1;
1;294;12006;1;
1;295;12007;1;
1;296;12008;1;
1;297;12009;1;
1;298;12010;1;
1;299;12011;1;
1;300;12012;1;
1;301;12013;1;
1;302;12014;1;
1;303;12015;1;
1;304;12016;1;
1;305;12017;1;
1;306;12018;1;
1;307;12019;1;
1;308;12020;1;
1;309;12021;1;
1;310;12022;1;
1;311;12023;1;
1;312;12024;1;
1;313;12025;1;
1;314;12026;1;
1;315;12027;1;
1;316;12028;1;
1;317;12029;1;
1;318;12030;1;
1;319;12031;1;
1;320;12032;1;
1;321;12033;1;
1;322;12034;1;
1;323;12035;1;
1;324;12036;1;
1;325;12037;1;
1;326;12038;1;
1;327;12039;1;
1;328;12040;1;
1;329;12041;1;
1;330;12042;1;
1;331;12043;1;
1;332;12044;1;
1;333;12045;1;
1;334;12046;1;
1;335;12047;1;
1;336;12048;1;
1;337;12049;1;
1;338;12050;1;
1;339;12051;1;
1;340;12052;1;
1;341;12053;1;
1;342;12054;1;
1;343;12055;1;
1;344;12056;1;
1;345;12057;1;
1;346;12058;1;
1;347;12059;1;
1;348;12060;1;
1;349;12061;1;
1;350;12062;1;
1;351;12063;1;
1;352;12064;1;
1;353;12065;1;
1;354;12066;1;
1;355;12067;1;
1;356;12068;1;
1;357;12069;1;
1;358;12070;1;
1;359;12071;1;
1;360;12072;1;
1;361;12073;1;
1;362;12074;1;
1;363;12075;1;
1;364;12076;1;
1;365;12077;1;
1;366;12078;1;
1;367;12079;1;
1;368;12080;1;
1;369;12081;1;
1;370;12082;1;
1;371;12083;1;
1;372;12084;1;
1;373;12085;1;
1;374;12086;1;
1;375;12087;1;
1;376;12088;1;
1;377;12089;1;
1;378;12090;1;
1;379;12091;1;
1;380;12092;1;
1;381;12093;1;
1;382;12094;1;
1;383;12095;1;
1;384;12096;1;
1;385;12097;1;
1;386;12098;1;
1;387;12099;1;
1;388;12100;1;
1;389;12101;1;
1;390;12102;1;
1;391;12103;1;
1;392;12104;1;
1;393;12105;1;
1;394;12106;1;
1;395;12107;1;
1;396;12108;1;
1;397;12109;1;
1;398;12110;1;
1;399;12111;1;
1;400;12112;1;
1;401;12113;1;
1;402;12114;1;
1;403;12115;1;
1;404;12116;1;
1;405;12117;1;
1;406;12118;1;
1;407;12119;1;
1;408;12120;1;
1;409;12121;1;
1;410;12122;1;
1;411;12123;1;
1;412;12124;1;
1;413;12125;1;
1;414;12126;1;
1;415;12127;1;
1;416;12128;1;
1;417;12129;1;
1;418;12130;1;
1;419;12131;1;
1;420;12132;1;
1;421;12133;1;
1;422;12134;1;
1;423;12135;1;
1;424;12136;1;
1;425;12137;1;
1;426;12138;1;
1;427;12139;1;
1;428;12140;1;
1;429;12141;1;
1;430;12142;1;
1;431;12143;1;
1;432;12144;1;
1;433;12145;1;
1;434;12146;1;
1;435;12147;1;
1;436;12148;1;
1;437;12149;1;
1;438;12150;1;
1;439;12151;1;
1;440;12152;1;
1;441;12153;1;
1;442;12154;1;
1;443;12155;1;
1;444;12156;1;
1;445;12157;1;
1;446;12158;1;
1;447;12159;1;
1;448;12160;1;
1;449;12161;1;
1;450;12162;1;
1;451;12163;1;
1;452;12164;1;
1;453;12165;1;
1;454;12166;1;
1;455;12167;1;
1;456;12168;1;
1;457;12169;1;
1;458;12170;1;
1;459;12171;1;
1;460;12172;1;
1;461;12173;1;
1;462;12174;1;
1;463;12175;1;
1;464;12176;1;
1;465;12177;1;
1;466;12178;1;
1;467;12179;1;
1;468;12180;1;
1;469;12181;1;
1;470;12182;1;
1;471;12183;1;
1;472;12184;1;
1;473;12185;1;
1;474;12186;1;
1;475;12187;1;
1;476;12188;1;
1;477;12189;1;
1;478;12190;1;
1;479;12191;1;
1;480;12192;1;
1;481;12193;1;
1;482;12194;1;
1;483;12195;1;
1;484;12196;1;
1;485;12197;1;
1;486;12198;1;
1;487;12199;1;
1;488;12200;1;
1;489;12201;1;
1;490;12202;1;
1;491;12203;1;
1;492;12204;1;
1;493;12205;1;
1;494;12206;1;
1;495;12207;1;
1;496;12208;1;
1;497;12209;1;
1;498;12210;1;
1;499;12211;1;
1;500;12212;1;
1;501;12213;1;
1;502;12214;1;
1;503;12215;1;
1;504;12216;1;
1;505;12217;1;
1;506;12218;1;
1;507;12219;1;
1;508;12220;1;
1;509;12221;1;
1;510;12222;1;
1;511;12223;1;
1;512;12224;1;
1;513;12225;1;
1;514;12226;1;
1;515;12227;1;
1;516;12228;1;
1;517;12229;1;
1;518;12230;1;
1;519;12231;1;
1;520;12232;1;
1;521;12322;1;
1;522;12323;1;
1;523;12324;1;
1;524;12325;1;
1;525;12326;1;
1;526;12327;1;
1;527;12328;1;
1;528;12329;1;
1;529;12330;1;
1;530;12331;1;
1;531;12332;1;
1;532;12333;1;
1;533;12334;1;
1;534;12335;1;
1;535;12336;1;
1;536;12337;1;
1;537;12338;1;
1;538;12339;1;
1;539;12340;1;
1;540;12341;1;
1;541;12342;1;
1;542;12343;1;
1;543;12344;1;
1;544;12345;1;
1;545;12346;1;
1;546;12347;1;
1;547;12348;1;
1;548;12349;1;
1;549;12350;1;
1;550;12351;1;
1;551;12352;1;
1;552;12353;1;
1;553;12354;1;
1;554;12355;1;
1;555;12356;1;
1;556;12357;1;
1;557;12358;1;
1;558;12359;1;
1;559;12360;1;
1;560;12361;1;
1;561;12362;1;
1;562;12363;1;
1;563;12364;1;
1;564;12365;1;
1;565;12366;1;
1;566;12367;1;
1;567;12368;1;
1;568;12369;1;
1;569;12370;1;
1;570;12371;1;
1;571;12372;1;
1;572;12373;1;
1;573;12374;1;
1;574;12375;1;
1;575;12376;1;
1;576;12377;1;
1;577;12378;1;
1;578;12379;1;
1;579;12380;1;
1;580;12381;1;
1;581;12382;1;
1;582;12383;1;
1;583;12384;1;
1;584;12385;1;
1;585;12386;1;
1;586;12387;1;
1;587;12388;1;
1;588;12389;1;
1;589;12390;1;
1;590;12391;1;
1;591;12392;1;
1;592;12393;1;
1;593;12394;1;
1;594;12395;1;
1;595;12396;1;
1;596;12397;1;
1;597;12398;1;
1;598;12399;1;
1;599;12400;1;
1;600;12401;1;
1;601;12402;1;
1;602;12403;1;
1;603;12404;1;
1;604;12234;1;
1;605;12235;1;
1;606;12236;1;
1;607;12237;1;
1;608;12238;1;
1;609;12239;1;
1;610;12240;1;
1;611;12241;1;
1;612;12242;1;
1;613;12243;1;
1;614;12244;1;
1;615;12245;1;
1;616;12246;1;
1;617;12247;1;
1;618;12248;1;
1;619;12249;1;
1;620;12250;1;
1;621;12251;1;
1;622;12252;1;
1;623;12253;1;
1;624;12254;1;
1;625;12255;1;
1;626;12256;1;
1;627;12257;1;
1;628;12258;1;
1;629;12259;1;
1;630;12260;1;
1;631;12261;1;
1;632;12262;1;
1;633;12263;1;
1;634;12264;1;
1;635;12265;1;
1;636;12266;1;
1;637;12267;1;
1;638;12268;1;
1;639;12269;1;
1;640;12270;1;
1;641;12271;1;
1;642;12272;1;
1;643;12273;1;
1;644;12274;1;
1;645;12275;1;
1;646;12276;1;
1;647;12277;1;
1;648;12278;1;
1;649;12279;1;
1;650;12280;1;
1;651;12281;1;
1;652;12282;1;
1;653;12283;1;
1;654;12284;1;
1;655;12285;1;
1;656;12286;1;
1;657;12287;1;
1;658;12288;1;
1;659;12289;1;
1;660;12290;1;
1;661;12291;1;
1;662;12292;1;
1;663;12293;1;
1;664;12294;1;
1;665;12295;1;
1;666;12296;1;
1;667;12297;1;
1;668;12298;1;
1;669;12299;1;
1;670;12300;1;
1;671;12301;1;
1;672;12302;1;
1;673;12303;1;
1;674;12304;1;
1;675;12305;1;
1;676;12306;1;
1;677;12307;1;
1;678;12308;1;
1;679;12309;1;
1;680;12310;1;
1;681;12311;1;
1;682;12312;1;
1;683;12313;1;
1;684;12314;1;
1;685;12315;1;
1;686;12316;1;
1;687;12317;1;
1;688;12318;1;
1;689;12233;1;
1;690;12319;1;
1;691;12320;1;
1;692;12321;1;
1;693;11283;1;
1;694;11284;1;
1;695;11285;1;
1;696;11286;1;
1;697;11287;1;
1;698;11288;1;
1;699;11289;1;
1;700;11290;1;
1;701;11291;1;
1;702;11292;1;
1;703;11293;1;
1;704;11294;1;
1;705;11295;1;
1;706;11296;1;
1;707;11297;1;
1;708;11298;1;
1;709;11299;1;
1;710;11300;1;
1;711;11301;1;
1;712;11302;1;
1;713;11303;1;
1;714;11304;1;
1;715;11305;1;
1;716;11306;1;
1;717;11307;1;
1;718;11308;1;
1;719;11309;1;
1;720;11310;1;
1;721;11311;1;
1;722;11312;1;
1;723;11313;1;
1;724;11314;1;
1;725;11315;1;
1;726;11316;1;
1;727;11317;1;
1;728;11318;1;
1;729;11319;1;
1;730;11320;1;
1;731;11321;1;
1;732;11322;1;
1;733;11323;1;
1;734;11324;1;
1;735;11325;1;
1;736;11326;1;
1;737;11327;1;
1;738;11328;1;
1;739;11329;1;
1;740;11330;1;
1;741;11331;1;
1;742;11332;1;
1;743;11333;1;
1;744;11334;1;
1;745;11335;1;
1;746;11336;1;
1;747;11337;1;
1;748;11338;1;
1;749;11339;1;
1;750;11340;1;
1;751;11341;1;
1;752;11342;1;
1;753;11343;1;
1;754;11344;1;
1;755;11345;1;
1;756;11346;1;
1;757;11347;1;
1;758;11348;1;
1;759;11349;1;
1;760;11350;1;
1;761;11351;1;
1;762;11352;1;
1;763;11353;1;
1;764;11354;1;
1;765;11355;1;
1;766;11356;1;
1;767;11357;1;
1;768;11358;1;
1;769;11359;1;
1;770;11360;1;
1;771;11361;1;
1;772;11362;1;
1;773;11363;1;
1;774;11364;1;
1;775;11365;1;
1;776;11366;1;
1;777;11367;1;
1;778;11368;1;
1;779;11369;1;
1;780;11370;1;
1;781;11371;1;
1;782;11372;1;
1;783;11373;1;
1;784;11374;1;
1;785;11375;1;
1;786;11376;1;
1;787;11377;1;
1;788;11378;1;
1;789;11379;1;
1;790;11380;1;
1;791;11381;1;
1;792;11382;1;
1;793;11383;1;
1;794;11384;1;
1;795;11385;1;
1;796;11386;1;
1;797;11387;1;
1;798;11388;1;
1;799;11389;1;
1;800;11390;1;
1;801;11391;1;
1;802;11392;1;
1;803;11393;1;
1;804;11394;1;
1;805;11395;1;
1;806;11396;1;
1;807;11397;1;
1;808;11398;1;
1;809;11399;1;
1;810;11400;1;
1;811;11401;1;
1;812;11402;1;
1;813;11403;1;
1;814;11404;1;
1;815;11405;1;
1;816;11406;1;
1;817;11407;1;
1;818;11408;1;
1;819;11409;1;
1;820;11410;1;
1;821;11411;1;
1;822;11412;1;
1;823;11413;1;
1;824;11414;1;
1;825;11415;1;
1;826;11416;1;
1;827;11417;1;
1;828;11418;1;
1;829;11419;1;
1;830;11420;1;
1;831;11421;1;
1;832;11422;1;
1;833;11423;1;
1;834;11424;1;
1;835;11425;1;
1;836;11426;1;
1;837;11427;1;
1;838;11428;1;
1;839;11429;1;
1;840;11430;1;
1;841;11431;1;
1;842;11432;1;
1;843;11433;1;
1;844;11434;1;
1;845;11435;1;
1;846;11436;1;
1;847;11437;1;
1;848;11438;1;
1;849;11439;1;
1;850;11440;1;
1;851;11441;1;
1;852;11442;1;
1;853;11443;1;
1;854;11444;1;
1;855;11445;1;
1;856;11446;1;
1;857;11447;1;
1;858;11448;1;
1;859;11449;1;
1;860;11450;1;
1;861;11451;1;
1;862;11452;1;
1;863;11453;1;
1;864;11454;1;
1;865;11455;1;
1;866;11456;1;
1;867;11457;1;
1;868;11458;1;
1;869;11459;1;
1;870;11460;1;
1;871;11461;1;
1;872;11462;1;
1;873;11463;1;
1;874;11464;1;
1;875;11465;1;
1;876;11466;1;
1;877;11467;1;
1;878;11468;1;
1;879;11469;1;
1;880;11470;1;
1;881;11471;1;
1;882;11472;1;
1;883;11473;1;
1;884;11474;1;
1;885;11475;1;
1;886;11476;1;
1;887;11477;1;
1;888;11478;1;
1;889;11479;1;
1;890;11480;1;
1;891;11481;1;
1;892;11482;1;
1;893;11483;1;
1;894;11484;1;
1;895;11485;1;
1;896;11486;1;
1;897;11487;1;
1;898;11488;1;
1;899;11489;1;
1;900;11490;1;
1;901;11491;1;
1;902;11492;1;
1;903;11493;1;
1;904;11494;1;
1;905;11495;1;
1;906;11496;1;
1;907;11497;1;
1;908;11498;1;
1;909;11499;1;
1;910;11500;1;
1;911;11501;1;
1;912;11502;1;
1;913;11503;1;
1;914;11504;1;
1;915;11505;1;
1;916;11506;1;
1;917;11507;1;
1;918;11508;1;
1;919;11509;1;
1;920;11510;1;
1;921;11511;1;
1;922;11512;1;
1;923;11513;1;
1;924;11514;1;
1;925;11515;1;
1;926;11516;1;
1;927;11517;1;
1;928;11518;1;
1;929;11519;1;
1;930;11520;1;
1;931;11521;1;
1;932;11522;1;
1;933;11523;1;
1;934;11524;1;
1;935;11525;1;
1;936;11526;1;
1;937;11527;1;
1;938;11528;1;
1;939;11529;1;
1;940;11530;1;
1;941;11531;1;
1;942;11532;1;
1;943;11533;1;
1;944;11534;1;
1;945;11535;1;
1;946;11536;1;
1;947;11537;1;
1;948;11538;1;
1;949;11539;1;
1;950;11540;1;
1;951;11541;1;
1;952;11542;1;
1;953;11543;1;
1;954;11544;1;
1;955;11545;1;
1;956;11546;1;
1;957;11547;1;
1;958;11548;1;
1;959;11549;1;
1;960;11550;1;
1;961;11551;1;
1;962;11552;1;
1;963;11553;1;
1;964;11554;1;
1;965;11555;1;
1;966;11556;1;
1;967;11557;1;
1;968;11558;1;
1;969;11559;1;
1;970;11560;1;
1;971;11561;1;
1;972;11562;1;
1;973;11563;1;
1;974;11564;1;
1;975;11565;1;
1;976;11566;1;
1;977;11567;1;
1;978;11568;1;
1;979;11569;1;
1;980;11570;1;
1;981;11571;1;
1;982;11572;1;
1;983;11573;1;
1;984;11574;1;
1;985;11575;1;
1;986;11576;1;
1;987;11577;1;
1;988;11578;1;
1;989;11579;1;
1;990;11580;1;
1;991;11581;1;
1;992;11582;1;
1;993;11583;1;
1;994;11584;1;
1;995;11585;1;
1;996;11586;1;
1;997;11587;1;
1;998;11588;1;
1;999;11589;1;
1;1000;11590;1;
1;1001;11591;1;
1;1002;11592;1;
1;1003;11593;1;
1;1004;11594;1;
1;1005;11595;1;
1;1006;11596;1;
1;1007;11597;1;
1;1008;11598;1;
1;1009;11599;1;
1;1010;11600;1;
1;1011;11601;1;
1;1012;11602;1;
1;1013;11603;1;
1;1014;11604;1;
1;1015;11605;1;
1;1016;11606;1;
1;1017;11607;1;
1;1018;11608;1;
1;1019;11609;1;
1;1020;11610;1;
1;1021;11611;1;
1;1022;11612;1;
1;1023;11613;1;
1;1024;11614;1;
1;1025;11615;1;
1;1026;11616;1;
1;1027;11617;1;
1;1028;11618;1;
1;1029;11619;1;
1;1030;11620;1;
1;1031;11621;1;
1;1032;11622;1;
1;1033;11623;1;
1;1034;11624;1;
1;1035;11625;1;
1;1036;11626;1;
1;1037;11627;1;
1;1038;11628;1;
1;1039;11629;1;
1;1040;11630;1;
1;1041;11631;1;
1;1042;11632;1;
1;1043;11633;1;
1;1044;11634;1;
1;1045;11635;1;
1;1046;11636;1;
1;1047;11637;1;
1;1048;11638;1;
1;1049;11639;1;
1;1050;11640;1;
1;1051;11641;1;
1;1052;11642;1;
1;1053;11643;1;
1;1054;11644;1;
1;1055;11645;1;
1;1056;11646;1;
1;1057;11647;1;
1;1058;11648;1;
1;1059;11649;1;
1;1060;11650;1;
1;1061;11651;1;
1;1062;11652;1;
1;1063;11653;1;
1;1064;11654;1;
1;1065;11655;1;
1;1066;11656;1;
1;1067;11657;1;
1;1068;11658;1;
1;1069;11659;1;
1;1070;11660;1;
1;1071;11661;1;
1;1072;11662;1;
1;1073;11663;1;
1;1074;11664;1;
1;1075;11665;1;
1;1076;11666;1;
1;1077;11667;1;
1;1078;11668;1;
1;1079;11669;1;
1;1080;11670;1;
1;1081;11671;1;
1;1082;11672;1;
1;1083;11673;1;
1;1084;11674;1;
1;1085;11675;1;
1;1086;11676;1;
1;1087;11677;1;
1;1088;11678;1;
1;1089;11679;1;
1;1090;11680;1;
1;1091;11681;1;
1;1092;11682;1;
1;1093;11683;1;
1;1094;11684;1;
1;1095;11685;1;
1;1096;11686;1;
1;1097;11687;1;
1;1098;11688;1;
1;1099;11689;1;
1;1100;11690;1;
1;1101;11691;1;
1;1102;11692;1;
1;1103;11693;1;
1;1104;11694;1;
1;1105;11695;1;
1;1106;11696;1;
1;1107;11697;1;
1;1108;11698;1;
1;1109;11699;1;
1;1110;11700;1;
1;1111;11701;1;
1;1112;11702;1;
1;1113;11703;1;
1;1114;11704;1;
1;1115;11705;1;
1;1116;11706;1;
1;1117;11707;1;
1;1118;11708;1;
1;1119;11709;1;
1;1120;11710;1;
1;1121;11711;1;
1;1122;11712;1;
1;1123;12977;1;
1;1124;12978;1;
1;1125;12979;1;
1;1126;12980;1;
1;1127;12981;1;
1;1128;12982;1;
1;1129;12983;1;
1;1130;12984;1;
1;1131;12985;1;
1;1132;12986;1;
1;1133;12987;1;
1;1134;12988;1;
1;1135;12989;1;
1;1136;12990;1;
1;1137;12991;1;
1;1138;12992;1;
1;1139;12993;1;
1;1140;12994;1;
1;1141;12995;1;
1;1142;12996;1;
1;1143;12997;1;
1;1144;12998;1;
1;1145;12999;1;
1;1146;13000;1;
1;1147;13001;1;
1;1148;13002;1;
1;1149;13003;1;
1;1150;13004;1;
1;1151;13005;1;
1;1152;13006;1;
1;1153;13007;1;
1;1154;13008;1;
1;1155;13009;1;
1;1156;13010;1;
1;1157;13011;1;
1;1158;13012;1;
1;1159;13013;1;
1;1160;13014;1;
1;1161;13015;1;
1;1162;13016;1;
1;1163;13017;1;
1;1164;13018;1;
1;1165;13019;1;
1;1166;13020;1;
1;1167;13021;1;
1;1168;13022;1;
1;1169;13023;1;
1;1170;13024;1;
1;1171;13025;1;
1;1172;13026;1;
1;1173;13027;1;
1;1174;13028;1;
1;1175;13029;1;
1;1176;13030;1;
1;1177;13031;1;
1;1178;13032;1;
1;1179;13033;1;
1;1180;13034;1;
1;1181;13035;1;
1;1182;13036;1;
1;1183;13037;1;
1;1184;13038;1;
1;1185;13039;1;
1;1186;13040;1;
1;1187;13041;1;
1;1188;13042;1;
1;1189;13043;1;
1;1190;13044;1;
1;1191;13045;1;
1;1192;13046;1;
1;1193;13047;1;
1;1194;13048;1;
1;1195;13049;1;
1;1196;13050;1;
1;1197;13051;1;
1;1198;13052;1;
1;1199;13053;1;
1;1200;13054;1;
1;1201;13055;1;
1;1202;13056;1;
1;1203;13057;1;
1;1204;13058;1;
1;1205;13059;1;
1;1206;13060;1;
1;1207;13061;1;
1;1208;13062;1;
1;1209;13063;1;
1;1210;13064;1;
1;1211;13065;1;
1;1212;13066;1;
1;1213;13067;1;
1;1214;13068;1;
1;1215;13069;1;
1;1216;13070;1;
1;1217;13071;1;
1;1218;13072;1;
1;1219;13073;1;
1;1220;13074;1;
1;1221;13075;1;
1;1222;13076;1;
1;1223;13077;1;
1;1224;13078;1;
1;1225;13079;1;
1;1226;13080;1;
1;1227;13081;1;
1;1228;13082;1;
1;1229;13083;1;
1;1230;13084;1;
1;1231;13085;1;
1;1232;13086;1;
1;1233;13087;1;
1;1234;13088;1;
1;1235;13089;1;
1;1236;13090;1;
1;1237;13091;1;
1;1238;13092;1;
1;1239;13093;1;
1;1240;13094;1;
1;1241;13095;1;
1;1242;13096;1;
1;1243;13097;1;
1;1244;13098;1;
1;1245;13099;1;
1;1246;13100;1;
1;1247;13101;1;
1;1248;13102;1;
1;1249;13103;1;
1;1250;13104;1;
1;1251;13105;1;
1;1252;13106;1;
1;1253;13107;1;
1;1254;13108;1;
1;1255;13109;1;
1;1256;13110;1;
1;1257;13111;1;
1;1258;13112;1;
1;1259;13113;1;
1;1260;13114;1;
1;1261;13115;1;
1;1262;13116;1;
1;1263;13117;1;
1;1264;13118;1;
1;1265;13119;1;
1;1266;13120;1;
1;1267;13121;1;
1;1268;13122;1;
1;1269;13123;1;
1;1270;13124;1;
1;1271;13125;1;
1;1272;13126;1;
1;1273;13127;1;
1;1274;13128;1;
1;1275;13129;1;
1;1276;13130;1;
1;1277;13131;1;
1;1278;13132;1;
1;1279;13133;1;
1;1280;13134;1;
1;1281;13135;1;
1;1282;13136;1;
1;1283;13137;1;
1;1284;13138;1;
1;1285;13139;1;
1;1286;13140;1;
1;1287;13141;1;
1;1288;13142;1;
1;1289;13143;1;
1;1290;13144;1;
1;1291;13145;1;
1;1292;13146;1;
1;1293;13147;1;
1;1294;13148;1;
1;1295;13149;1;
1;1296;13150;1;
1;1297;13151;1;
1;1298;13152;1;
1;1299;13153;1;
1;1300;13154;1;
1;1301;13155;1;
1;1302;13156;1;
1;1303;13157;1;
1;1304;13158;1;
1;1305;13159;1;
1;1306;13160;1;
1;1307;13161;1;
1;1308;13162;1;
1;1309;13163;1;
1;1310;13164;1;
1;1311;13165;1;
1;1312;13166;1;
1;1313;13167;1;
1;1314;13168;1;
1;1315;13169;1;
1;1316;13170;1;
1;1317;13171;1;
1;1318;13172;1;
1;1319;13173;1;
1;1320;13174;1;
1;1321;13175;1;
1;1322;13176;1;
1;1323;13177;1;
1;1324;13178;1;
1;1325;13179;1;
1;1326;13180;1;
1;1327;13181;1;
1;1328;13182;1;
1;1329;13183;1;
1;1330;13184;1;
1;1331;13185;1;
1;1332;13186;1;
1;1333;13187;1;
1;1334;13188;1;
1;1335;13189;1;
1;1336;13190;1;
1;1337;13191;1;
1;1338;13192;1;
1;1339;13193;1;
1;1340;13194;1;
1;1341;13195;1;
1;1342;13196;1;
1;1343;13197;1;
1;1344;13198;1;
1;1345;13199;1;
1;1346;13200;1;
1;1347;13201;1;
1;1348;13202;1;
1;1349;13203;1;
1;1350;13204;1;
